NH3-N,TN,TKN,TP,Orthophosphate,SST,WATER TEMP.,CONDUCTIVITY,pH,OD mg/L
0.007037355843425917,0.0810490720798039,0.020290362987629193,0.04325386481458058,0.03807471264367817,36.9,25.8,1831.0,7.87,0.42442748091603055
0.0016766854526283224,0.06496459128046136,0.01223457814013797,0.06032441209461931,0.031130268199233726,16.9,28.9,1906.0,7.9,0.4427480916030534
0.0012516102674549451,0.0812811713698377,0.00858974176821831,0.01798945484012323,0.012212643678160922,15.5,32.6,2118.0,8.3,0.4427480916030534
0.002715758127496579,0.05013344664730138,0.01901350948154269,0.0347185911745612,0.026101532567049817,76.7,31.6,1208.0,8.0,0.35877862595419846
0.002826561059098439,0.11079951265647872,0.011361628221304066,0.024664038826618377,0.024568965517241387,22.0,23.6,1344.0,8.1,0.43969465648854955
0.0018909705765318351,0.10258644717934258,0.015778171636784116,0.02260584294106411,0.03352035440613027,20.0,27.4,1317.0,8.9,0.4526717557251908
0.0016749379213114987,0.11793292186616461,0.014231878825395065,0.025176496655965143,0.01920545977011495,18.67,27.6,1801.0,8.4,0.47099236641221376
0.0018342938851753847,0.05220892491864166,0.018646727508039765,0.042347760164956116,0.039255507662835254,46.67,31.5,978.0,8.0,0.2809160305343511
0.0014850946205554553,0.10220039643022935,0.015407210869988548,0.03501186317683227,0.023323275862068973,64.0,30.8,1162.0,7.8,0.432824427480916
0.0019742853128258174,0.015445789973027509,0.012460836581416498,0.0266111054493796,0.016752394636015328,12.5,27.2,1574.0,8.2,0.5374045801526717
0.004791093257953334,0.0518734718147558,0.02515798392353217,0.060094983939175596,0.024677203065134108,110.0,31.7,759.0,8.1,0.4068702290076336
0.0007965908970149095,0.08986169644295536,0.017691199990639506,0.03519195745063668,0.025419779693486598,48.0,29.6,1491.0,7.5,0.38778625954198476
0.0013853200284800376,0.08549690682436667,0.016763693603818266,0.02686135967250497,0.021206178160919544,33.33,29.2,1608.0,8.4,0.4320610687022901
0.005591391755194478,0.08509247381148277,0.0188050341272762,0.022253677550676906,0.02404693486590039,27.5,23.4,1318.0,8.0,0.48702290076335875
0.002108372918459953,0.0895104837972762,0.020079101771167607,0.013138005303136217,0.027622126436781615,10.0,30.8,1703.0,7.4,0.47099236641221376
0.0022521900227769455,0.008404779490704064,0.006895705398415903,0.030264885389199095,0.0014511494252873566,10.0,29.2,1636.0,8.0,0.3862595419847328
0.0031860093587386604,0.12823237428127263,0.010300098647380329,0.02090681137028185,0.02976053639846744,12.0,21.8,1430.0,8.1,0.48625954198473287
0.002570760258776327,0.09397008597584369,0.015912844858398802,0.020519309947024972,0.02643678160919541,10.0,24.4,1491.0,8.1,0.4694656488549619
0.0034140858108722425,0.06120390969397268,0.01365469460960738,0.03236285564991585,0.04865900383141763,10.0,29.2,1572.0,8.2,0.38778625954198476
0.0016161358540291815,0.03228489519405694,0.0016310294531566094,0.03984487652275684,0.058491379310344836,51.33,32.6,642.0,7.8,0.23358778625954196
0.0020039224993476275,0.09023300888715143,0.015352816910629261,0.03349292587985442,0.034255268199233725,40.67,27.8,1436.0,8.0,0.383969465648855
0.0013040598222477267,0.11790820329177602,0.021110126154055022,0.031806355808586595,0.03699473180076629,44.67,22.8,1306.0,8.5,0.48625954198473287
0.007625919667874589,0.1403366771955415,0.0157952118272108,0.0285492953875552,0.02786398467432951,25.0,21.7,1260.0,8.0,0.4526717557251908
0.0017370933594990725,0.057873493771348636,0.025489292585084183,0.04631973510607553,0.04156130268199234,78.75,31.4,424.0,8.4,0.24198473282442745
0.010735509954434303,0.09659044054046732,0.010182326323082568,0.022496079322053462,0.022629310344827593,18.0,27.5,1602.0,8.26,0.3923664122137404
0.006040790687074998,0.07900195634170576,0.005567081286537162,0.026132105892701707,0.03836206896551725,7.3333,24.0,1480.0,8.02,0.4854961832061069
0.0017191929711456604,0.05543691542457378,0.007185202911523154,0.121863735039159,0.021695402298850582,11.0,29.0,1140.0,7.95,0.5770992366412214
0.003150279427896031,0.06785886942718289,0.01648069643583291,0.021318211559730786,0.021455938697318013,15.33,32.0,1628.0,7.94,0.36870229007633587
0.002361528806518764,0.08404315292123996,0.014695423079141052,0.030280248881751126,0.01915708812260537,13.787,25.2,1107.0,7.83,0.4908396946564886
0.002314298230388389,0.08965995574005797,0.008450448658463417,0.024476262806537953,0.025622605363984682,13.3,25.8,1537.0,8.14,0.516793893129771
0.0016766854526283224,0.0682139813409346,0.008311155548708525,0.045814446906586384,0.01915708812260537,18.0,29.4,1701.0,8.0,0.48091603053435117
0.002479605246844702,0.09425552168272727,0.00835758658529349,0.01406322896571432,0.013170498084291191,19.0,33.7,2184.0,8.2,0.46564885496183206
0.006116359608883599,0.051943821109565046,0.031526673841190435,0.046497268797787934,0.022270114942528743,132.5,30.4,462.0,8.01,0.3244274809160305
0.002668527551366204,0.04739467502490251,0.02268156137175483,0.03420647475616004,0.022030651340996174,58.0,29.6,1067.0,8.0,0.3511450381679389
0.0037555628762948557,0.08114321155184161,0.009440729806747525,0.022770744427789286,0.031034482758620693,25.0,24.3,1317.0,8.2,0.48244274809160304
0.0018978190100707394,0.09592447804757333,0.012907363860254097,0.021193937975532103,0.030653256704980855,18.0,28.1,1277.0,9.0,0.49847328244274813
0.0020435489527210124,0.058981071583389943,0.024448262313812707,0.041837009390337354,0.02928639846743296,44.0,32.2,705.0,7.8,0.26717557251908397
0.0023355992202231885,0.11013102028132335,0.018365100055633667,0.03574453106609153,0.02216522988505748,92.0,30.8,1130.0,7.7,0.4541984732824428
0.005501441122954178,0.11999398677159379,0.01685678783217112,0.03497464938376178,0.025591475095785444,68.0,24.8,1261.0,8.1,0.49236641221374045
0.0007046329652890688,0.07808514093614323,0.014529432123349808,0.012568531845874127,0.008435344827586209,10.5,31.5,1863.0,8.3,0.5442748091603054
0.0009207128510855358,0.08021103117327884,0.017020178649913606,0.033777150492067066,0.03134123563218391,47.0,28.8,1460.0,7.6,0.4015267175572519
0.0058121946986039825,0.08743737293869427,0.017136534827595525,0.024361890139761692,0.024992816091954032,34.0,24.2,1288.0,8.2,0.49312977099236643
0.0033793477221283515,0.09368200433705375,0.010370836331617521,0.0522944266540891,0.026163793103448282,67.59,27.9,1495.0,8.0,0.4641221374045802
0.0015083084487235345,0.09339304072096166,0.02067318688427222,0.008967670602622754,0.019691091954022993,10.0,30.6,1615.0,8.1,0.47709923664122134
0.0013822972716076934,0.08487216516538268,0.0175411348803969,0.030263178334471084,0.03273467432950192,11.5,31.1,1542.0,7.9,0.3770992366412214
0.0063697516498230616,0.09252522147552526,0.0533376532769772,0.03143763198733776,0.03802921455938698,45.38,30.8,1256.0,8.4,0.3541984732824427
0.0010461572612878126,0.010944642021543965,0.009895382516987492,0.028586850591571282,0.0012667624521072798,11.0,29.8,1555.0,8.0,0.4381679389312977
0.0025227503781397997,0.10129838895937097,0.013528773638388959,0.01521378385238893,0.023208812260536404,11.5,23.4,1397.0,8.1,0.4938931297709923
0.002095880431073468,0.06651202045704574,0.010683108268169697,0.018621065089484662,0.029382183908045985,10.0,28.3,1468.0,8.2,0.42366412213740456
0.0010544934579748237,0.03545690335123291,0.002406822427936478,0.041212227359887936,0.052938218390804606,88.89,32.3,564.0,7.7,0.20610687022900764
0.0015096309048551852,0.10348300031688516,0.02427660677155809,0.04035528588643,0.03219109195402299,66.0,28.2,1376.0,7.9,0.39541984732824426
0.0012346544906241402,0.11697553550470419,0.018375361314718945,0.030005413070542504,0.03710967432950192,30.63,23.7,1310.0,8.6,0.4900763358778626
0.00810417648177077,0.1443521573826293,0.013029361408881087,0.028402488680946865,0.02838840996168583,27.78,21.8,1272.0,8.2,0.44045801526717554
0.002028624090663814,0.05581964715383951,0.02751928072009709,0.04038771992626207,0.041522988505747135,53.75,31.5,428.0,8.5,0.2732824427480916
0.004113783180955687,0.1027898125772702,0.007025015835305027,0.022205880018292802,0.024353448275862076,37.5,27.0,1592.0,8.31,0.6412213740458016
0.0013885789382330333,0.08958336297434681,0.000993624182918226,0.023947075840856757,0.015373563218390807,16.5,28.2,1683.0,8.19,0.750381679389313
0.0007367969876338544,0.08530809405192417,0.008044177088344984,0.12334887265252235,0.0067528735632183924,5.6667,30.2,1340.0,8.45,0.9290076335877863
0.004002791327049305,0.05999998746663833,0.003563582057895973,0.016470176132199782,0.00545977011494253,12.0,32.8,1724.0,8.18,0.7381679389312977
0.007493130903084038,0.07664614854786266,0.015124910167551967,0.022939913551334463,0.017097701149425295,22.0,33.0,1607.0,7.91,0.44580152671755724
0.0038492919546255855,0.10660320391252558,0.018386690487645678,0.022598502605733692,0.024664750957854413,19.0,28.4,1164.0,7.82,0.3893129770992366
0.0022198370781276386,0.11874199678129345,0.01262924195111016,0.023793440915336403,0.029693486590038322,27.0,25.0,1656.0,8.17,0.6068702290076335
0.014688709176546714,0.10641752448049853,0.014068604085244041,0.021744975241731752,0.018678160919540235,32.0,22.8,1683.0,8.1,0.5190839694656488
0.0008973809464771304,0.12435879960011147,0.026001380487579745,0.026524728480142604,0.011494252873563222,15.8,31.7,1856.0,8.3,0.8167938931297709
0.0011335338271290067,0.10237899683391036,0.0007428965853594211,0.014233934438514706,0.01245210727969349,40.0,34.4,2360.0,8.2,0.5496183206106869
0.003825676666560398,0.04314725801728392,0.022008311341272856,0.0347185911745612,0.01915708812260537,78.0,29.1,1176.0,7.9,0.38167938931297707
0.017667565228377546,0.0962269962622034,0.016997032778176,0.02717323857131128,0.02804573754789273,52.0,25.4,1347.0,8.2,0.5572519083969466
0.006975271251102539,0.09189866944207901,0.011348627531060276,0.022726873121279585,0.02670474137931035,37.0,27.2,1279.0,8.9,0.551145038167939
0.0022445859000199547,0.12709559837854506,0.01029721992311206,0.01813762719051397,0.011640325670498088,11.5,30.5,1807.0,8.4,0.7564885496183207
0.002987971553023997,0.06461180035960999,0.027148227091228348,0.06064875249294006,0.025239463601532574,165.0,30.7,771.0,7.9,0.27022900763358776
0.0034840579094093937,0.06734305196501177,0.023116457675927897,0.04032029126450592,0.025729406130268206,96.67,33.1,715.0,7.9,0.30763358778625954
0.0019207022242059065,0.11838493523350545,0.01448952464740503,0.029060046162173954,0.01963386015325671,34.0,30.4,1085.0,8.1,0.4122137404580153
0.0024224798650150136,0.01792428545158247,0.015921202444984097,0.02394502737518315,0.013491139846743298,10.0,27.8,1916.0,8.4,0.7480916030534351
0.0025912110982407796,0.07857744674023394,0.011487409899412732,0.00716382587154106,0.0025244252873563226,12.67,32.4,2029.0,8.4,0.8190839694656489
0.0014795686431482015,0.04909807492438959,0.017409154658904143,0.02444690146521629,0.01675502873563219,55.71,32.8,754.0,7.9,0.38549618320610685
0.0018088366046411126,0.09515158741176077,0.015962131403733745,0.026291715509770074,0.027577107279693494,38.18,30.4,1508.0,8.0,0.4221374045801527
0.005238201506891532,0.11397931934979982,0.018359737270908106,0.022521855848446314,0.021316331417624526,26.0,31.1,1580.0,8.5,0.5740458015267176
0.005648540752312231,0.14652428179833965,0.019095924571480998,0.022200758854108785,0.01933908045977012,34.67,24.5,1309.0,8.1,0.5801526717557252
0.0028527267982746667,0.12852846334556875,0.011575489575814408,0.013498193850745037,0.020258620689655178,14.5,29.3,1554.0,8.3,0.8198473282442749
0.0029472824116876786,0.08230127095946527,0.010152958692442579,0.02216832481427671,0.02996886973180078,36.5,31.2,1579.0,7.8,0.4145038167938931
0.0033942253536094194,0.04806915556174074,0.002965318151498715,0.0030578471342733405,0.007550287356321841,63.0,31.1,1195.0,8.2,0.38778625954198476
0.004296093204818935,0.07695646529863785,0.01050177185478712,0.02598017802190937,0.018239942528735637,40.53,30.6,1389.0,8.2,0.46564885496183206
0.0009337248748094542,0.09987278870012536,0.0061356061140017525,0.014486578538259279,0.022174329501915717,18.0,24.9,1523.0,8.3,0.7061068702290076
0.0015900645760052144,0.0800322218802368,0.03941488907764653,0.06940765030232793,0.04561302681992338,195.0,32.6,365.0,7.8,0.20152671755725193
0.0016185209981237655,0.11891428408428555,0.016112196513976346,0.027803312471417506,0.030431034482758627,51.85,27.3,1347.0,8.0,0.4274809160305343
0.0023649530232882163,0.11316024095527054,0.022027696299047078,0.03747036339610345,0.03488505747126437,68.0,19.7,1126.0,7.9,0.5290076335877862
0.008797379647636288,0.14428937452467516,0.013376758424609787,0.02014546496159212,0.030311302681992346,27.5,22.3,1246.0,8.1,0.4442748091603054
0.004900408426407088,0.05788718762946063,0.020354809266409125,0.05003087208475595,0.04092432950191571,113.8,30.2,432.0,8.4,0.1977099236641221
0.0022670676542580134,0.01452941555611605,0.013418569573054547,0.005186544380094172,0.005028735632183909,34.0,31.0,145.0,7.3,0.3511450381679389
0.001509441982550664,0.006130276078159807,0.005298895619222413,0.004389008411170762,0.007548611111111114,10.0,25.4,120.0,7.8,0.5374045801526717
0.0038129007957171312,0.014485084591719592,0.014717663545665251,0.017791436491674778,0.004149664750957856,20.0,31.7,181.0,8.3,0.37633587786259537
0.0025480895822337464,0.007225738307261348,0.007208418429815636,0.019269745886126136,0.0,7.5,24.0,116.0,8.0,0.3893129770992366
0.002094983050126991,0.013698082319072975,0.013980872641616753,0.008671496607314082,0.000435344827586207,25.0,31.4,184.0,8.9,0.5190839694656488
0.0009548841729158624,0.012562095553931531,0.012070630149956463,0.0033731401425356553,0.004224137931034483,10.0,25.2,136.6,8.0,0.5038167938931297
0.0007025312046512671,0.006150816865327798,0.005608985297055093,0.003333024356427565,0.0015514846743295023,10.0,,148.0,7.5,0.4122137404580153
0.0053389915563537525,0.01309415996640502,0.012886052014461595,0.004347526981280268,0.0018917624521072802,10.0,32.4,76.5,8.5,0.4732824427480916
0.0010460864154236168,0.003909410811542362,0.004106523384202249,0.0036802392881035532,0.005611350574712645,10.0,31.4,209.2,8.3,0.45038167938931295
0.000708930947716933,0.019280929011759054,0.016043780381568402,0.0071491452008802265,0.012049329501915711,10.0,24.4,116.0,7.5,0.37404580152671757
0.001810891134702784,0.014306228878819544,0.009476179903180145,0.0055177129973269234,0.0,10.0,20.7,105.7,7.8,0.40458015267175573
0.0004331516136916717,0.011352138745056313,0.011404507283590277,0.0005826177786677224,0.0022322796934865904,10.0,32.0,188.2,8.3,0.35877862595419846
0.002080506878543031,0.09159334282603955,0.001673838868887946,0.025978470967181366,0.016714559386973186,26.0,27.3,1688.0,7.82,0.7282442748091602
0.001131172298322488,0.09096435375004795,0.01608371107303147,0.1411534534656028,0.052035440613026826,7.6667,30.8,1326.0,8.51,0.9358778625954199
0.004281451726218519,0.05371241769962262,0.007953636567004305,0.013295054338112575,0.006609195402298852,12.0,33.1,1722.0,8.12,0.5366412213740458
0.0031809793023807754,0.049560161400917895,0.015152768789502946,0.03837168829248949,0.029956896551724142,86.0,32.3,614.0,7.91,0.37022900763358774
0.006234436049209538,0.11477309892171543,0.01843312152423064,0.025841906588941053,0.02753831417624522,22.667,28.4,1166.0,7.91,0.517557251908397
0.0034714473455825833,0.13357314141445345,0.012559595396232718,0.031304481718553455,0.028017241379310352,34.0,20.1,1584.0,7.93,0.5770992366412214
0.00680120296277404,0.11512124785676613,0.014393621341338788,0.027036844898543765,0.017959770114942535,31.3,25.5,1628.0,8.33,0.6969465648854962
0.0008973809464771304,0.11792964926617513,0.018317043932768232,0.01679451653052052,0.012691570881226057,23.5,31.5,1840.0,8.4,0.8320610687022901
0.00321167917686552,0.11758150033112444,0.014579345487678643,0.01730663294892168,0.011973180076628355,37.0,35.1,2380.0,8.2,0.5648854961832062
0.00911550119316243,0.046930476444834904,0.028276501280242974,0.03932763894017166,0.017001915708812265,90.0,30.9,610.0,7.94,0.24580152671755723
0.002786603991692142,0.048671221120088426,0.025769225304654926,0.0347185911745612,0.01915708812260537,78.0,29.2,1152.0,7.9,0.3511450381679389
0.0036650218618529268,0.098915820117387,0.016663843659642304,0.026763716142063146,0.029092911877394646,60.0,25.1,1336.0,8.2,0.5763358778625954
0.0023179113694623624,0.10057038632625097,0.013010835425283687,0.02256180092908161,0.02625862068965518,33.0,27.6,1324.0,8.9,0.5381679389312978
0.0017898499130367018,0.11712456645883489,0.006411267178206684,0.017465559744098844,0.015895833333333338,15.0,30.7,1804.0,8.4,0.7412213740458016
0.003118209866703506,0.07554135592730175,0.03463523174055377,0.06215096065358346,0.029669540229885064,175.0,31.2,810.0,7.8,0.2824427480916031
0.0031709428049530707,0.07040400061190655,0.015472562553981883,0.02492965654229578,0.023127634099616864,42.67,21.3,820.0,8.2,0.6061068702290076
0.0017116833095409305,0.015022719387153894,0.013018519761838498,0.0230437024787971,0.012798611111111115,7.5,28.5,1790.0,8.5,0.7564885496183207
0.0037376152573653128,0.08210011050479296,0.015574548325840758,0.008726975885974209,0.001976532567049809,24.0,33.8,2041.0,8.3,0.8496183206106871
0.003165511288698078,0.05160486330639968,0.018544741736180894,0.02444587723237948,0.0169602490421456,57.14,32.9,755.0,7.8,0.39083969465648855
0.0018754553322730071,0.09256412131653495,0.01774466532926709,0.024745806748089766,0.028364463601532573,29.0,30.9,1538.0,8.2,0.4671755725190839
0.0038426088281031372,0.11535232590992378,0.01766160020481659,0.019383435731011193,0.022995450191570888,25.33,31.5,1590.0,8.5,0.5534351145038168
0.0028277182082136337,0.09373060592838682,0.015102066097552165,0.02840419573567487,0.03009339080459771,20.5,31.8,1643.0,7.9,0.4122137404580153
0.00635440171258069,0.06356108687362697,0.025760635562886706,0.041879685758537455,0.04331178160919541,95.71,29.2,904.0,8.4,0.36335877862595417
0.004117325474165465,0.09073039766569387,0.013888683818477306,0.026256720887845995,0.025514846743295027,36.0,29.3,1210.0,8.2,0.4389312977099237
0.008201613160327734,0.19248855210869284,0.011747771937062917,0.02110824382818631,0.04920498084291188,35.53,23.8,1410.0,8.2,0.5297709923664122
0.0010605153564314466,0.06989811699934888,0.003808923655210923,0.014245883821610733,0.01914032567049809,22.0,25.8,1573.0,8.3,0.735114503816794
0.002336378524729339,0.08901529996198909,0.01846156053413893,0.009394434284623722,0.0014607279693486595,23.5,31.8,1665.0,8.2,0.9862595419847328
0.001589167195058737,0.0946045990149381,0.05133796139333597,0.09946376289829215,0.04525622605363985,484.0,32.3,342.0,7.8,0.2
0.0012957944714249111,0.10583767082420709,0.019401928318094203,0.030346824016143283,0.028524904214559395,44.67,28.2,1682.0,8.1,0.4442748091603054
0.0014701933737863216,0.10455622743400145,0.01563254069053538,0.029824465269374094,0.03368534482758621,56.67,21.3,1102.0,8.4,0.5221374045801527
0.0,0.14000535545901824,0.010431660989543824,0.02060636973815317,0.02942289272030652,25.5,22.5,1240.0,8.2,0.4427480916030534
0.0021867756748363753,0.03785075221871254,0.012185825551723758,0.034240615850720114,0.031297892720306524,6.5,24.5,578.0,7.47,0.3015267175572519
0.0009871190411248434,0.07782521294123437,0.014918292054748879,0.030109543408950744,0.033405172413793115,10.0,26.6,528.0,7.79,0.36106870229007637
0.0017428082592108479,0.04469768127470972,0.023138907082116727,0.05136237477259898,0.044133141762452116,54.0,31.1,514.0,7.64,0.3061068702290076
0.004557750596581215,0.08696760397566586,0.02119576820103599,0.04308315934178019,0.028256704980842918,37.143,27.5,1278.0,8.06,0.44580152671755724
0.0033061403291262696,0.10769407057568443,0.01871170774374042,0.03642564590256508,0.030411877394636022,70.0,23.3,1418.0,7.87,0.5053435114503817
0.004911979917559029,0.12034348188252668,0.018084888749843413,0.027719666789745315,0.02179118773946361,48.3,27.2,1807.0,8.0,0.4580152671755725
0.0026449122633010157,0.17711496822479486,0.017597362865701294,0.03932763894017166,0.022270114942528743,38.0,31.6,3050.0,8.3,0.43511450381679395
0.0035895237859085213,0.0447023232605104,0.026349613261966973,0.05673959716581118,0.030172413793103457,98.6,31.0,560.0,8.1,0.3129770992366412
0.0031880638888003316,0.03488452329208055,0.023610182103454107,0.04359527576018135,0.03280651340996169,133.3,31.8,548.0,7.9,0.3282442748091603
0.0024559899587795146,0.12203780669977345,0.024074492469303748,0.05673959716581118,0.025622605363984682,240.0,29.2,2610.0,8.0,0.3206106870229008
0.0038798973679580687,0.15360156939969538,0.02571408844871028,0.0423409319460441,0.03388409961685824,153.33,23.4,1394.0,8.1,0.499236641221374
0.0036002687419781822,0.1706418814952551,0.02016516169747784,0.0402694210336114,0.037715517241379316,33.75,31.6,2970.0,8.1,0.40839694656488545
0.00171158884838867,0.06700773812069993,0.035505813676521836,0.056002149523313505,0.025160919540229892,90.0,31.0,583.0,7.2,0.30687022900763355
0.005438270227379801,0.12355729112183775,0.022228858765051436,0.039976319736813135,0.02996312260536399,67.5,23.0,1165.0,8.0,0.5320610687022901
0.006690022186563137,0.138383143891185,0.017913465362771726,0.03007932854026507,0.005272749042145595,54.0,30.4,2910.0,8.2,0.717557251908397
0.0010921362271507327,0.03522997987536686,0.01899809437739648,0.018306967019531953,0.008893678160919542,47.0,32.3,658.0,8.0,0.46030534351145036
0.006607038064302067,0.09645078639765399,0.02953513060446988,0.07054932850441692,0.03518654214559387,63.75,30.6,1756.0,8.2,0.4480916030534351
0.004113688719803426,0.1386730359044372,0.020071603158759135,0.03091151772016696,0.03314607279693487,56.0,27.4,1913.0,8.4,0.4679389312977099
0.00831635984503648,0.1606616816535886,0.034257050947569236,0.02708634948565588,0.0230124521072797,56.67,21.6,1277.0,8.0,0.5320610687022901
0.0042892447712800305,0.13769104701823318,0.01785784098094294,0.019394360881270424,0.023757183908045983,23.63,28.4,2122.0,8.0,0.39083969465648855
0.006844891245694638,0.07816639889758406,0.046626743404169446,0.08145092140839526,0.06325191570881226,263.89,28.2,1211.0,8.4,0.40076335877862596
0.005444244895260294,0.14671105209702986,0.017189442993784092,0.029204804403108686,0.04305795019157089,47.69,22.7,1684.0,8.1,0.5076335877862596
0.002329317553597848,0.19551029918550092,0.003934937488502514,0.03986365412476488,0.05573515325670499,35.66,31.4,3130.0,8.1,0.25419847328244277
0.0014619516382515716,0.12180519679130157,0.03139752591292936,0.04347407487449307,0.03773467432950192,77.0,25.3,1525.0,8.1,0.47633587786259546
0.012451373169962773,0.13741412935529385,0.011869142666696012,0.02195152886382022,0.03405411877394637,66.0,21.8,1262.0,7.9,0.4748091603053435
0.0050632594529046214,0.03725727433409611,0.021612324245757993,0.0525624342463857,0.04274664750957855,164.17,30.1,301.0,8.6,0.41603053435114506
0.0012350795658093137,0.0024834624033616883,0.0008427233140170937,0.021710834147171676,0.0,21.0,,53100.0,7.92,0.3870229007633588
0.0009139116481227617,0.0007543226926098588,0.0008264724512123563,0.00986387433482479,0.007543103448275863,24.0,30.1,49100.0,7.78,0.4122137404580153
0.002470159131618627,0.0019403500646825902,0.0021381492347375846,0.02287163136221431,0.0101772030651341,31.67,32.8,68600.0,7.96,0.48625954198473287
0.0017239160287586977,0.010908666631588727,0.00800935381090626,0.02140356429613098,0.004549808429118775,26.3,22.4,55500.0,8.0,0.5038167938931297
0.0036603696501040844,0.02778228501704618,0.02755682021317603,0.018330865785724,0.007662835249042148,21.7,30.4,66500.0,7.7,0.5114503816793893
0.0009446115226075056,0.023604497796437734,0.02354053554857666,0.008259242890501147,0.007183908045977013,14.5,32.3,68000.0,7.9,0.45038167938931295
0.00018892230452150112,0.027271666578971815,0.027069294329033915,0.01338040707451277,0.006704980842911879,59.0,30.8,84400.0,7.87,0.5145038167938931
0.0016389009917240226,0.0254485498656853,0.02570540584486889,0.010819142160615755,0.0010296934865900386,35.0,23.9,55100.0,8.1,0.47557251908396947
0.0008825033149960622,0.03002459625806275,0.029449790359226714,0.018077880275033834,0.009598419540229887,46.0,27.8,61400.0,7.8,0.5374045801526717
0.0017621964107123668,0.022268023664565092,0.021363662829327217,0.019748062620912825,0.005085488505747127,78.0,27.1,63000.0,8.2,0.5145038167938931
0.000668289036956745,0.02740396317429108,0.027633431423541223,0.014472922100435248,0.002658045977011495,94.0,32.5,67500.0,8.6,0.5396946564885496
0.00472766259421024,0.058122164950690856,0.057405615685295626,0.016762594607106843,0.01042337164750958,32.94,30.8,65400.0,9.4,0.5038167938931297
0.0015408030851012328,0.05521516776287548,0.05548648165012933,0.010799681736716513,0.004914511494252875,35.33,32.3,68400.0,8.9,0.5114503816793893
0.0012830894464458402,0.04087031756219431,0.041139035974674276,0.012602331529488604,0.005421934865900384,29.0,33.0,68800.0,8.1,0.5114503816793893
0.006657858164218352,0.05348681718970977,0.053677992775144984,0.012919502297951723,0.005028735632183909,60.0,25.4,53800.0,8.1,0.6183206106870229
0.0011115716092283824,0.05890958500205953,0.0589079847360753,0.016265329564839316,0.004669540229885059,52.5,29.3,61100.0,7.8,0.5496183206106869
0.003647145088787579,0.057269803517970716,0.05609426391902649,0.008668936025222077,0.005842911877394637,10.5,31.2,66900.0,8.1,0.5190839694656488
0.0016060521260253464,0.037305342097062114,0.036188767793650066,0.014814333046036023,0.00016762452107279698,25.5,31.1,67400.0,8.0,0.5114503816793893
0.0011337699800096587,0.023485662959940427,0.022714991718096003,0.005664519703935257,0.010751915708812263,28.0,21.6,55300.0,8.1,0.5801526717557252
0.00018027910908964247,0.02529241667327956,0.025554342467339716,0.007900761397620333,0.01434386973180077,29.0,27.8,55700.0,8.2,0.5190839694656488
0.0012571834754383294,0.05042039099957017,0.04982946344572708,0.01928681643340617,0.030316091954022996,36.5,26.8,50400.0,8.0,0.35877862595419846
0.0038920592413116397,0.03744912760723805,0.03746921970507191,0.007695914830259868,0.010536398467432952,19.84,32.0,58100.0,8.0,0.40458015267175573
0.010534780005880208,0.01244748492451284,0.009984994417596472,0.005630378609375179,0.0,105.5,,54800.0,8.06,0.3938931297709924
0.0001393301995846071,0.011602643508789798,0.005871204576168675,0.0018748582077666555,0.007590996168582376,7.67,32.3,67100.0,8.18,0.48244274809160304
0.0004250751851733776,0.03165834316061069,0.031294518658265616,0.013038996128911995,0.006226053639846745,17.7,25.2,57400.0,8.2,0.6106870229007634
0.01523186080204603,0.021678073689157168,0.021660078566885625,0.01320970160171238,0.005747126436781611,8.5,30.1,63700.0,8.1,0.5572519083969466
0.0022670676542580134,0.03643958853530702,0.03651801027407405,0.011161235928107733,0.006465517241379312,8.0,30.4,62500.0,8.1,0.5038167938931297
0.0008265350822815674,0.019496340362839426,0.019477819847392327,0.006893599108098046,0.0007183908045977012,12.0,31.9,65700.0,8.0,0.5114503816793893
0.0012105432815095836,0.04463399322952445,0.044048567235716166,0.01717160491993658,0.002405651340996169,15.63,32.1,68100.0,8.5,0.5381679389312978
0.0009800580699933523,0.04302522021058415,0.04326908299352779,0.012390315332270523,0.004408764367816093,8.0,31.0,49700.0,8.1,0.3969465648854962
0.0028177761719381895,0.03956157929548071,0.03883835489637103,0.0020629756387926827,0.003110153256704982,37.0,24.1,55100.0,9.5,0.6259541984732824
0.0010556742223780831,0.05090977235260645,0.050310047889899755,0.006521461177393202,0.005132423371647511,23.5,29.0,62600.0,8.8,0.5954198473282444
0.002162947849178601,0.03127449735475279,0.03147745694241038,0.006380458456860081,0.004762452107279694,18.5,32.7,69000.0,8.3,0.4885496183206107
0.0006652426647963358,0.04973284327270304,0.04968236992182592,0.005288967663774405,0.004861111111111112,22.5,22.9,54400.0,8.2,0.6259541984732824
0.0010116789407126384,0.05031355569636761,0.04998951122883546,0.00945418120010386,0.0032806513409961695,24.5,27.4,58700.0,8.1,0.5496183206106869
0.0012308996598217755,0.023666770035953803,0.022831603266479143,0.004554934130732739,0.004118773946360154,10.0,21.2,56700.0,8.2,0.648854961832061
0.0002791563202185831,0.03510232526584827,0.033132514456999704,0.004708569056253087,0.007159961685823757,21.0,22.2,64800.0,8.4,0.931297709923664
0.0008092959219939804,0.030392728941985362,0.030607107161625232,0.009573675031064129,0.016690613026819928,20.0,26.6,62500.0,8.2,0.5114503816793893
0.003310320235113808,0.03532748478711006,0.03536823851512059,0.0055791669675350625,0.007255747126436783,20.3333,31.5,61400.0,8.1,0.46564885496183206
